id,codigo,codigo_barras,nome,descricao,categoria,unidade_medida,preco_custo,preco_venda,estoque_atual,estoque_minimo,ncm,cest,aliquota_icms,aliquota_ipi,aliquota_pis,aliquota_cofins,dados_completos,imported_at,api_page
36,36,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""36"",""grupo"":""QUALIDADE DE VIDA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" MALEATO DE DEXCLORFENIRAMINA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""DEXCLORFENIRAMINA, MALEATO-CONCENTRACAO/DOSAGEM 0,4 MG/ML,FORMA FARMACEUTICA SOLUCAO ORAL,FORMA DE APRESENTACAO FRASCO,VIA DE ADMINISTRACAO ORAL 100ML"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.006 - KIT QUALIDADE DE VIDA""}","""2026-03-03T14:15:12.251Z""",0
37,37,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""37"",""grupo"":""QUALIDADE DE VIDA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""OXIDO DE ZINCO + TALCO + AGUA DE CAL + GLICERINA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""OXIDO DE ZINCO + TALCO + AGUA DE CAL + GLICERINA-CONCENTRACAO/DOSAGEM 250 MG/G + 250 MG/G + 250 MG/G + 250 MG/G RESPECTIVAMENTE,FORMA FARMACEUTICA PASTA AQUOSA,FORMA DE APRESENTACAO POTE,VIA DE ADMINISTRACAO TOPICA 100G"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.006 - KIT QUALIDADE DE VIDA""}","""2026-03-03T14:15:12.251Z""",0
38,38,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""38"",""grupo"":""QUALIDADE DE VIDA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" DIGLICONATO DE CLOREXIDINA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""CLOREXIDINA, DIGLICONATO-CONCENTRACAO/DOSAGEM 0,12%,FORMA FARMACEUTICA SOLUCAO,FORMA DE APRESENTACAO FRASCO,VIA DE ADMINISTRACAO TOPICA 1000ML"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.006 - KIT QUALIDADE DE VIDA""}","""2026-03-03T14:15:12.251Z""",0
39,39,,,,,Pacote,0.00,0.00,0.00,,,,,,,,"{""id"":""39"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" ABSORVENTE HIGIENICO TIPO HOSPITALAR-MEDINDO FEMININO"",""unidadeMedida"":""Pacote"",""valorCustoBase"":""0"",""descricaoProduto"":""ABSORVENTE HIGIENICO TIPO HOSPITALAR-MEDINDO FEMININO, MEDINDO PROXIMADAMENTE 07 CM X 25 CM ADULTO, POS OPERATORIO, ULTRA GEL, SUPERABSORVENTE, CAMADA FILTRANTE, CAMADA DE POLPA DE CELULOSE DE ALTO PODER DE ABSORCAO, EUTRO E SUPERMACIO, CAMADA PLASTICA IMPERMEAVEL PARA RETER LIQUIDOS, ADESIVO TERMOPLASTICO, EMBALADO EM PACOTE PLASTICO C/FECHAMENTO HERMETICO. PACOTE COM 15 UNIDADES, A APRESENTACAO DO PRODUTO DEVERA OBEDECER Á EMBALAGEM CONTENDO PROCEDENCIA, LT, VALE REGISTRO NO MS."",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
40,40,,,,,Pacote,0.00,0.00,0.00,,,,,,,,"{""id"":""40"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" ABSORVENTE HIGIENICO-DE USO HIGIENE PESSOAL"",""unidadeMedida"":""Pacote"",""valorCustoBase"":""0"",""descricaoProduto"":""ABSORVENTE HIGIENICO-DE USO HIGIENE PESSOAL, COMPOSTO DE POLIPROPILENO, CELULOSE, POLIACRILATO DE SODIO, POLIE TILENO, COPOLIMERO ETILENO / ISOPRENO / ESTIRENO, COBERTURA EXTRA MACIA, PROTETOR IMPERMEAVEL E FAIX, ANTIADERENTE, FINO, S/ABAS PACOTE CONTENDO 08 UNIDADES, PARA FLUXO DE 100% DE ABSORCAO, P E M"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
41,41,,,,,Pacote,0.00,0.00,0.00,,,,,,,,"{""id"":""41"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" ABSORVENTE HIGIENICO-TIPO NOTURNO"",""unidadeMedida"":""Pacote"",""valorCustoBase"":""0"",""descricaoProduto"":""ABSORVENTE HIGIENICO-TIPO NOTURNO, DE USO HIGIENE PESSOAL, COM GEL, COM ABAS, ATOXICO, COBERTURA SUAVE COM EXTRATO DE ALGODAO, MEDIA, PACOTE CONTENDO 08 UNIDADES, PARA FLUXO GRANDE, COM 100% DE ABSORCAO, EM FORMATO LONGO E LARGO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
42,42,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""42"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" ÁGUA SANITARIA-SOLUCAO AQUOSA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""ÁGUA SANITARIA-SOLUCAO AQUOSA, PRINCIPIO ATIVO: HIPOCLORITO DE SODIO, PLASTICA CONTENDO 1.000 ML. PRODUTO COM REGISTRO N O MINISTERIO DA SAUDE, HIPOCLORITO DE SODIO, HIDROXIDO DE SODIO E ÁGUA, TEOR ATIVO ENTRE 2% E 2,5% P/P"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
43,43,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""43"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" BARBEADOR-DE PLASTICO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BARBEADOR-DE PLASTICO, TIPO DESCARTAVEL, COM 2 LAMINAS PARALELAS, EMBALAGEM APROPRIADA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
44,44,,,,,Caixas,0.00,0.00,0.00,,,,,,,,"{""id"":""44"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" DESODORIZADOR AMBIENTAL-AEROSOL"",""unidadeMedida"":""Caixas"",""valorCustoBase"":""0"",""descricaoProduto"":""DESODORIZADOR AMBIENTAL-AEROSOL, NA FRAGANCIA DE LAVANDA SUAVE, QUATERNARIO DE AMONIO, SOLUBILIZANTES, ETC, EM FRASCO DE ALUMINIO COM 440 ML."",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
45,45,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""45"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""CONDICIONADOR"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""CREME PARA CABELO-CABELOS NORMAIS, PARA TIPO CONDICIONADOR PARA ENXAGUAR OS CABELOS."",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
46,46,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""46"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" CORTADOR DE UNHA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""CORTADOR DE UNHA-ACO INOX, GRANDE, CONVENCIONAL, COM HASTE DE LIXA, EM EMBALAGEM APROPRIADA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
47,47,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""47"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""HASTE PARA HIGIENE"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""HASTE PARA HIGIENE-PESSOAL COM PONTAS DE ALGODAO, EMBALAGEM CAIXA, NA COR CORES DIVERSAS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
48,48,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""48"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""CREME DENTAL"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""CREME DENTAL-EM CREME, USO ADULTO, PESANDO 90GR, S/AROMA, COMPOSTO DE FLUOR, LAURIL SULFATO DE SODIO, SACARINA, AGUA, SORBITOL, COMPOSICAO AROMATICA, POLIETILENOGLICOL, CARBOXIMETICULOSE, METILPARABENO, CARBONATO CALCIO, PIROFOSFATO TETRASSODICO, PROPILPARABENO, SILICATO DE SODIO, MONOFLUORFOSFATO DE SODICO, SILICATO DE SODIO, EMBALADO EM CAIXA PAPEL CARTAO PLASTIFICADA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
49,49,,,,,Frasco,0.00,0.00,0.00,,,,,,,,"{""id"":""49"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""CREME PARA CABELO-PENTEAR"",""unidadeMedida"":""Frasco"",""valorCustoBase"":""0"",""descricaoProduto"":""CREME PARA CABELO-CABELOS NORMAIS, PARA PENTEAR OS CABELOS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
50,50,,,,,Frasco,0.00,0.00,0.00,,,,,,,,"{""id"":""50"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" DESODORANTE-TIPO CREME"",""unidadeMedida"":""Frasco"",""valorCustoBase"":""0"",""descricaoProduto"":""DESODORANTE-TIPO CREME, ANTITRANSPIRANTE, SEM ALCOOL, NEUTRO, PARA AXILAS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
51,51,,,,,Galão,0.00,0.00,0.00,,,,,,,,"{""id"":""51"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""DESINFETANTE"",""unidadeMedida"":""Galão"",""valorCustoBase"":""0"",""descricaoProduto"":""DESINFETANTE-CATEGORIA BASICA RESTRITA AO USO PURO, PRINCIPIO ATIVO ORTO-BENZIL PARA-CLOROFENOL, COMPOSICAO BASICA MONIL FENOL, ETOXILADO, OLEO DE EUCALIPTO, ESSENCIA, CORANTE E OUTRAS SUBSTANCIAS QUIMICAS PERMITIDAS, COMPOSICAO AROMATICA EUCALIPTO, ACONDICIONADO EM FRASCO PLASTICO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
52,52,,,,,Litros,0.00,0.00,0.00,,,,,,,,"{""id"":""52"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" DETERGENTE-SUPERCONCENTRADO"",""unidadeMedida"":""Litros"",""valorCustoBase"":""0"",""descricaoProduto"":""DETERGENTE-SUPERCONCENTRADO, SOLUBILIDADE RAPIDA E COMPLETA EM AGUA, COM TENSOATIVO BIODEGRADAVEL, DERMATOLOGICAMENTE TESTADO, PH 7,5, ACONDICIONADAO EM EMBALAGEM COM 500ML, COM NUMERO DO LOTE, DATA DA FABRICACAO / VALIDADE E PROCEDENCIA."",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
53,53,,,,,Caixas,0.00,0.00,0.00,,,,,,,,"{""id"":""53"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""LIMPADOR MULTIUSO DOMESTICO-LIQUIDO"",""unidadeMedida"":""Caixas"",""valorCustoBase"":""0"",""descricaoProduto"":""LIMPADOR MULTIUSO DOMESTICO-LIQUIDO, COMPOSTO DE TENSOATIVO NAO IONICO BIODEGRADAVEL, SEQUESTRANTE, ALCALINIZANTE, PRESERVATIVO, CORANTE, PERFUME E AGUA, EMBALADO EM FRASCO PLASTICO, E SUAS CONDICOES DEVERAO ESTAR DE CORDO COM A PORT.874 DE 05/11/98, C/REGISTRO NO MIN.DA SAUDE"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
54,54,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""54"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" DESENTUPIDOR-MANUAL PARA PIA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""DESENTUPIDOR-MANUAL PARA PIA, BOCAL DE BORRACHA, LISO, MEDINDO 11,2CM DE DIAMETRO, CABO DE POLIETILENO, MEDINDO 17,5CM DE ALTURA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
55,55,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""55"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" DESENTUPIDOR-MANUAL PARA SANITARIO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""DESENTUPIDOR-MANUAL PARA SANITARIO, BOCAL DE BORRACHA, LISO, MEDINDO 13CM DE DIAMETRO, CABO DE MADEIRA, MEDINDO 40CM DE ALTURA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
56,56,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""56"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""ESCOVA DENTAL-PARA HIGIENE BUCAL"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""ESCOVA DENTAL-PARA HIGIENE BUCAL, DE ADOLESCENTE/ADULTO, COM CERDAS MACIAS MEDIA DE NYLON COM NO MINIMO 34 TUFOS DE CERDAS E 4 FILEIRAS DE TUFOS APARADAS E ARRENDODADAS UNIFORMEMENTE NA MESMA ALTURA, CORES DIVERSAS, MEDINDO APROXIMADAMENTE 16 A 17 CM DE COMPRIMENTO, CABO ANATOMICO EMBORRACHADO E PONTAS ARRENDONDADAS, A ESCOVA DEVE CONTER A MARCA IMPRESSA NO CABO. EMBALADA INDIVIDUALMENTE COM ESTOJO PROTETOR DE CERDAS. APROVADO PELO ABO. REGISTRO NO MINISTERIO DA SAUDE / ANVISA."",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
57,57,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""57"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" ESPONJA PARA LIMPEZA-TIPO DUPLA FACE"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""ESPONJA PARA LIMPEZA-TIPO DUPLA FACE, EM POLIUTRETANO E FIBRA SINTETICA, FORMATO RETANGULAR, MEDINDO 110,00 X 75,00 X 20,00MM, NA COR VERDE / AMARELA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
58,58,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""58"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" ESPONJA PARA LIMPEZA-TIPO LA DE ACO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""ESPONJA PARA LIMPEZA-TIPO LA DE ACO, EM INOX, FORMATO REDONDO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
59,59,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""59"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""PENTE PARA CABELO TIPO MASCULINO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""PENTE PARA CABELO-DE PLASTICO, MEDINDO 13/15 CM, COM DENTES LARGOS E ESTREITOS, TIPO MASCULINO, CORES DIVERSAS (EXCETO FEMININAS);"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
60,60,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""60"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" ESCOVA PARA LIMPEZA-PARA USO EM GERAL"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""ESCOVA PARA LIMPEZA-PARA USO EM GERAL, FORMATO RETANGULAR, BASE DE PLASTICO, COM CERDAS EM NYLON FLEXIVEL, COM ALCA;"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
61,61,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""61"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" ESCOVA PARA CABELO-DE MADEIRA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""ESCOVA PARA CABELO-DE MADEIRA, MODELO TRADICIONAL, MEDINDO 20 CM, COM CERDAS EM NYLON, E CABO DE MADEIRA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
62,62,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""62"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" PENTE PARA CABELO-PLASTICO - FINOS"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""PENTE PARA CABELO-PLASTICO, FINOS, SEM CABO, NEUTRA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
63,63,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""63"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" FLANELA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""FLANELA-100% ALGODAO, MEDINDO (40 X 60)CM."",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
64,64,,,,,Fardos,0.00,0.00,0.00,,,,,,,,"{""id"":""64"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""ACENDEDOR-TIPO FOSFORO"",""unidadeMedida"":""Fardos"",""valorCustoBase"":""0"",""descricaoProduto"":""ACENDEDOR-TIPO FOSFORO, DE MADEIRA, COMPOSTO DE VEGETAL E MINERIO, APRESENTADO NA FORMA DE PALITO, COM PONTA DE POLVORA, CAIXA COM APROXIMADAMENTE 300 PALITOS"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
65,65,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""65"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" LUVA PARA LIMPEZA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""LUVA PARA LIMPEZA-BORRACHA DE LATEX NATURAL, NORMA NBR-13393, TAMANHO MEDIO, COM SUPERFICIE EXTERNA ANTIDERRAPANTE"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
66,66,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""66"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BALDE ESPREMEDOR-EM PLASTICO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""BALDE ESPREMEDOR-EM PLASTICO, CAPACIDADE DE 30L, COM RODAS, COM ALCA TUBULAR, CLIP DE FIXACAO PARA HASTE, DRENO PARA ESCOAMENTO DE AGUA, 2 DIVISORIAS, SISTEMA DE PRESSAO SUPERIOR"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
67,67,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""67"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" MOP-TIPO UMIDO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""MOP-TIPO UMIDO, EM FIBRAS DE ALGODAO, MEDINDO APROXIMADAMENTE 12,00 X 30,00 CM (LXA), COM CABO, PONTA DOBRADA E ARMACAO PARA O REFIL"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
68,68,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""68"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""REFIL MOP"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""REFIL MOP-PRODUZIDO COM FIBRAS DE ALGODAO E FIBRAS SINTETICAS, PARA MOP PO, COM ENCAIXE ENROSCAVEL"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
69,69,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""69"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""INSETICIDA DOMESTICO-AEROSOL"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""INSETICIDA DOMESTICO-AEROSOL, BAIXA TOXIDADE, COM SOLVENTE A BASE DE AGUA, SEM CFC"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
70,70,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""70"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" PA-EM ACO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""PA-EM ACO COM CABO DE MADEIRA, TAMANHO GRANDE"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
71,71,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""71"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" PANO DE LIMPEZA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""PANO DE LIMPEZA-MEDINDO 74X45CM, SACO ALVEJADO, ALGODAO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
72,72,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""72"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" PANO DE COPA E COZINHA-PARA PRATO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""PANO DE COPA E COZINHA-DE ALGODAO LISO (PARA PRATO), MEDINDO 43 X 67CM, NA COR BRANCA, 100% ALGODAO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
73,73,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""73"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""PANO DE COPA E COZINHA-DE ALGODAO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""PANO DE COPA E COZINHA-DE ALGODAO, MEDINDO (30 X 30)CM, BRANCA, SEM ESTAMPA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
74,74,,,,,Fardos,0.00,0.00,0.00,,,,,,,,"{""id"":""74"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":null,""status"":""ativo"",""fabricante"":null,""nomeProduto"":""PAPEL HIGIENICO-TIPO ROLAO FOLHA DUPLA"",""unidadeMedida"":""Fardos"",""valorCustoBase"":""0"",""descricaoProduto"":""PAPEL HIGIENICO-TIPO ROLAO FOLHA DUPLA, MEDINDO 300,00M X 10,00CM (CXL), COMPOSTO DE 100% FIBRAS VIRGENS NATURAIS, RESISTENTE E HIDROSSOLUVEL, NEUTRO,DIAMETRO DO TUBETE MEDINDO APROXIMADAMENTE 10,00CM, BRANCO, COM LAUDO MICROBIOLOGICO"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
